year,homeTeam,awayTeam,homeGoals,awayGoals,result,homeWinProb,drawProb,awayWinProb,outcomeProb
2013,West Ham,Man United,2,2,D,0.1771,0.2498,0.5731,0.2498
2013,Fulham,Arsenal,0,1,A,0.1958,0.2448,0.5594,0.5594
2013,Norwich,Reading,2,1,H,0.5575,0.2567,0.1858,0.5575
2013,QPR,Stoke,0,2,A,0.4339,0.2871,0.2789,0.2789
2013,Sunderland,Everton,1,0,H,0.2875,0.2875,0.425,0.2875
2013,Swansea,Southampton,0,0,D,0.4085,0.2778,0.3137,0.2778
2013,West Brom,Newcastle,1,1,D,0.4339,0.2789,0.2871,0.2789
2013,West Ham,Wigan,2,0,H,0.4248,0.2791,0.2961,0.4248
2013,Liverpool,Chelsea,2,2,D,0.4557,0.2722,0.2722,0.2722
2013,Tottenham,Man City,3,1,H,0.3016,0.2723,0.4262,0.3016
2013,Man United,Aston Villa,3,0,H,0.7804,0.1445,0.075,0.7804
2013,Everton,Fulham,1,0,H,0.6522,0.2174,0.1304,0.6522
2013,Man City,West Ham,2,1,H,0.7561,0.1626,0.0813,0.7561
2013,Newcastle,Liverpool,0,6,A,0.3388,0.271,0.3902,0.3902
2013,Southampton,West Brom,0,3,A,0.5276,0.2603,0.2122,0.2122
2013,Stoke,Norwich,1,0,H,0.4335,0.2956,0.2709,0.4335
2013,Wigan,Tottenham,2,2,D,0.2558,0.27,0.4742,0.27
2013,Arsenal,Man United,1,1,D,0.4335,0.2709,0.2956,0.2709
2013,Chelsea,Swansea,2,0,H,0.7151,0.1768,0.1081,0.7151
2013,Reading,QPR,0,0,D,0.3826,0.2787,0.3387,0.2787
2013,Aston Villa,Sunderland,6,1,H,0.425,0.2875,0.2875,0.425
2013,Fulham,Reading,2,4,A,0.564,0.2502,0.1858,0.1858
2013,Norwich,Aston Villa,1,2,A,0.3813,0.2946,0.3241,0.3241
2013,QPR,Arsenal,0,1,A,0.1214,0.2044,0.6742,0.6742
2013,Swansea,Man City,0,0,D,0.1858,0.2567,0.5575,0.2567
2013,Tottenham,Southampton,1,0,H,0.6742,0.2044,0.1214,0.6742
2013,West Brom,Wigan,2,3,A,0.3974,0.2781,0.3245,0.3245
2013,West Ham,Newcastle,0,0,D,0.4111,0.2878,0.3011,0.2878
2013,Liverpool,Everton,0,0,D,0.4985,0.27,0.2315,0.27
2013,Man United,Chelsea,0,1,A,0.443,0.2785,0.2785,0.2785
2013,Sunderland,Stoke,1,1,D,0.4627,0.2944,0.2429,0.2944
2013,Man City,West Brom,1,0,H,0.6966,0.195,0.1084,0.6966
2013,Wigan,Swansea,2,3,A,0.5338,0.2605,0.2057,0.2057
2013,Chelsea,Tottenham,2,2,D,0.4981,0.259,0.2428,0.259
2013,Aston Villa,Chelsea,1,2,A,0.2166,0.2565,0.5269,0.5269
2013,Everton,West Ham,2,0,H,0.6522,0.2174,0.1304,0.6522
2013,Fulham,Liverpool,1,3,A,0.2509,0.2718,0.4773,0.4773
2013,Man United,Swansea,2,1,H,0.7494,0.1694,0.0812,0.7494
2013,Norwich,West Brom,4,0,H,0.4428,0.2865,0.2706,0.4428
2013,QPR,Newcastle,1,2,A,0.2875,0.2875,0.425,0.425
2013,Stoke,Tottenham,1,2,A,0.2171,0.2714,0.5115,0.5115
2013,Sunderland,Southampton,1,1,D,0.3478,0.3043,0.3478,0.3043
2013,Arsenal,Wigan,4,1,H,0.6995,0.1781,0.1224,0.6995
2013,Reading,Man City,0,2,A,0.163,0.2258,0.6112,0.6112
2013,Chelsea,Everton,2,1,H,0.5767,0.2451,0.1782,0.5767
2013,Liverpool,QPR,1,0,H,0.7796,0.1392,0.0812,0.7796
2013,Man City,Norwich,2,3,A,0.7338,0.1775,0.0887,0.0887
2013,Newcastle,Arsenal,0,1,A,0.1619,0.2112,0.6268,0.6268
2013,Southampton,Stoke,1,1,D,0.5575,0.2567,0.1858,0.2567
2013,Swansea,Fulham,0,3,A,0.5398,0.2557,0.2045,0.2045
2013,Tottenham,Sunderland,1,0,H,0.7561,0.1626,0.0813,0.7561
2013,West Brom,Man United,5,5,D,0.2168,0.2501,0.5331,0.2501
2013,West Ham,Reading,4,2,H,0.5855,0.2444,0.1701,0.5855
2013,Wigan,Aston Villa,2,2,D,0.4557,0.2722,0.2722,0.2722
2012,Blackburn,Wolves,1,2,A,0.4318,0.2968,0.2714,0.2714
2012,Fulham,Aston Villa,0,0,D,0.4318,0.2968,0.2714,0.2968
2012,Liverpool,Sunderland,1,1,D,0.6023,0.2627,0.1351,0.2627
2012,Newcastle,Arsenal,0,0,D,0.2538,0.2929,0.4533,0.2929
2012,QPR,Bolton,0,4,A,0.3939,0.2909,0.3152,0.3152
2012,Wigan,Norwich,1,1,D,0.4318,0.2968,0.2714,0.2968
2012,Stoke,Chelsea,0,0,D,0.1722,0.2706,0.5572,0.2706
2012,West Brom,Man United,1,2,A,0.1455,0.2364,0.6181,0.6181
2012,Man City,Swansea,4,0,H,0.7368,0.1901,0.0731,0.7368
2012,Arsenal,Liverpool,0,2,A,0.38,0.2923,0.3276,0.3276
2012,Aston Villa,Blackburn,3,1,H,0.5484,0.2791,0.1725,0.5484
2012,Chelsea,West Brom,2,1,H,0.7319,0.173,0.0951,0.7319
2012,Everton,QPR,0,1,A,0.6168,0.2484,0.1348,0.1348
2012,Sunderland,Newcastle,0,1,A,0.4303,0.2913,0.2784,0.2784
2012,Swansea,Wigan,0,0,D,0.4505,0.2867,0.2628,0.2867
2012,Bolton,Man City,2,3,A,0.2002,0.2716,0.5282,0.5282
2012,Norwich,Stoke,1,1,D,0.3659,0.2882,0.3459,0.2882
2012,Wolves,Fulham,2,0,H,0.4,0.2929,0.3071,0.4
2012,Man United,Tottenham,3,0,H,0.5718,0.2546,0.1736,0.5718
2012,Aston Villa,Wolves,0,0,D,0.4533,0.2929,0.2538,0.2929
2012,Blackburn,Everton,0,1,A,0.2872,0.2916,0.4212,0.4212
2012,Chelsea,Norwich,3,1,H,0.7908,0.146,0.0633,0.7908
2012,Liverpool,Bolton,3,1,H,0.6776,0.2108,0.1116,0.6776
2012,Swansea,Sunderland,0,0,D,0.3977,0.2868,0.3155,0.2868
2012,Wigan,QPR,2,0,H,0.4212,0.2872,0.2916,0.4212
2012,Man United,Arsenal,8,2,H,0.634,0.2196,0.1463,0.634
2012,Newcastle,Fulham,2,1,H,0.4533,0.2929,0.2538,0.4533
2012,Tottenham,Man City,1,5,A,0.3306,0.2885,0.3809,0.3809
2012,West Brom,Stoke,0,1,A,0.4533,0.2929,0.2538,0.2538
2012,Arsenal,Swansea,1,0,H,0.6957,0.1992,0.1051,0.6957
2012,Bolton,Man United,0,5,A,0.1061,0.2121,0.6818,0.6818
2012,Everton,Aston Villa,2,2,D,0.4729,0.2782,0.2489,0.2782
2012,Man City,Wigan,3,0,H,0.8091,0.1352,0.0557,0.8091
2012,Stoke,Liverpool,1,0,H,0.2916,0.2872,0.4212,0.2916
2012,Sunderland,Chelsea,1,2,A,0.1896,0.2528,0.5576,0.5576
2012,Wolves,Tottenham,0,2,A,0.3152,0.2909,0.3939,0.3939
2012,Fulham,Blackburn,1,1,D,0.5658,0.2625,0.1718,0.2625
2012,Norwich,West Brom,0,1,A,0.3792,0.2917,0.3291,0.3291
2012,QPR,Newcastle,0,0,D,0.3939,0.2909,0.3152,0.2909
2012,Aston Villa,Newcastle,1,1,D,0.4959,0.2786,0.2255,0.2786
2012,Blackburn,Arsenal,4,3,H,0.2255,0.2786,0.4959,0.2255
2012,Bolton,Norwich,1,2,A,0.5287,0.2644,0.2069,0.2069
2012,Everton,Wigan,3,1,H,0.6292,0.236,0.1348,0.6292
2012,Swansea,West Brom,3,0,H,0.3599,0.2958,0.3442,0.3599
2012,Wolves,QPR,0,3,A,0.4959,0.2786,0.2255,0.2255
2012,Fulham,Man City,2,2,D,0.146,0.2497,0.6043,0.2497
2012,Man United,Chelsea,3,1,H,0.5183,0.271,0.2108,0.5183
2012,Sunderland,Stoke,4,0,H,0.3962,0.2971,0.3067,0.3962
2012,Tottenham,Liverpool,4,0,H,0.3606,0.2789,0.3606,0.3606
2012,Arsenal,Bolton,3,0,H,0.6554,0.2097,0.1348,0.6554
2012,Chelsea,Swansea,4,1,H,0.7908,0.146,0.0633,0.7908
2012,Liverpool,Wolves,2,1,H,0.6953,0.2101,0.0946,0.6953
2012,Man City,Everton,2,0,H,0.6559,0.2181,0.1259,0.6559
2012,Newcastle,Blackburn,3,1,H,0.5183,0.271,0.2108,0.5183
2012,Stoke,Man United,1,1,D,0.1455,0.2364,0.6181,0.2364
2012,West Brom,Fulham,0,0,D,0.414,0.293,0.293,0.293
2012,Wigan,Tottenham,1,2,A,0.236,0.2697,0.4943,0.4943
2012,QPR,Aston Villa,1,1,D,0.4121,0.2917,0.2962,0.2917
2012,Norwich,Sunderland,2,1,H,0.3805,0.2798,0.3397,0.3805
2012,Aston Villa,Wigan,2,0,H,0.5875,0.2538,0.1586,0.5875
2012,Blackburn,Man City,0,4,A,0.1455,0.2522,0.6023,0.6023
2012,Everton,Liverpool,0,2,A,0.3067,0.2971,0.3962,0.3962
2012,Man United,Norwich,2,0,H,0.8091,0.1352,0.0557,0.8091
2012,Sunderland,West Brom,2,2,D,0.4229,0.2798,0.2973,0.2798
2012,Wolves,Newcastle,1,2,A,0.3792,0.2917,0.3291,0.3291
2012,Bolton,Chelsea,1,5,A,0.1455,0.2364,0.6181,0.6181
2012,Fulham,QPR,6,0,H,0.4748,0.2878,0.2374,0.4748
2012,Swansea,Stoke,2,0,H,0.3616,0.2926,0.3458,0.3616
2012,Tottenham,Arsenal,2,1,H,0.4509,0.2785,0.2706,0.4509
2012,Chelsea,Everton,3,1,H,0.6953,0.2101,0.0946,0.6953
2012,Liverpool,Man United,1,1,D,0.3165,0.2878,0.3957,0.2878
2012,Man City,Aston Villa,4,1,H,0.7148,0.1901,0.0951,0.7148
2012,Norwich,Swansea,3,1,H,0.4322,0.2881,0.2797,0.4322
2012,QPR,Blackburn,1,1,D,0.5183,0.271,0.2108,0.271
2012,Stoke,Fulham,2,0,H,0.4318,0.2968,0.2714,0.4318
2012,Wigan,Bolton,1,3,A,0.414,0.2885,0.2975,0.2975
2012,Arsenal,Sunderland,2,1,H,0.6559,0.2181,0.1259,0.6559
2012,Newcastle,Tottenham,2,2,D,0.3165,0.2878,0.3957,0.2878
2012,West Brom,Wolves,2,0,H,0.4748,0.2878,0.2374,0.4748
2012,Aston Villa,West Brom,1,2,A,0.4748,0.2878,0.2374,0.2374
2012,Bolton,Sunderland,0,2,A,0.4318,0.2968,0.2714,0.2714
2012,Liverpool,Norwich,1,1,D,0.7397,0.1735,0.0868,0.1735
2012,Newcastle,Wigan,1,0,H,0.6043,0.2497,0.146,0.6043
2012,Wolves,Swansea,2,2,D,0.4729,0.2782,0.2489,0.2782
2012,Arsenal,Stoke,3,1,H,0.6181,0.2364,0.1455,0.6181
2012,Blackburn,Tottenham,1,2,A,0.236,0.2697,0.4943,0.4943
2012,Fulham,Everton,1,3,A,0.4212,0.2916,0.2872,0.2872
2012,Man United,Man City,1,6,A,0.4729,0.2782,0.2489,0.2489
2012,QPR,Chelsea,1,0,H,0.0996,0.1892,0.7112,0.0996
2012,Chelsea,Arsenal,3,5,A,0.5884,0.2383,0.1733,0.1733
2012,Everton,Man United,0,1,A,0.2105,0.2632,0.5263,0.5263
2012,Man City,Wolves,3,1,H,0.8139,0.136,0.0501,0.8139
2012,Norwich,Blackburn,3,3,D,0.498,0.2642,0.2378,0.2642
2012,Sunderland,Aston Villa,2,2,D,0.4505,0.2867,0.2628,0.2867
2012,Swansea,Bolton,3,1,H,0.4505,0.2867,0.2628,0.4505
2012,West Brom,Liverpool,0,2,A,0.2374,0.2878,0.4748,0.4748
2012,Wigan,Fulham,0,2,A,0.3291,0.2917,0.3792,0.3792
2012,Tottenham,QPR,3,1,H,0.6957,0.1992,0.1051,0.6957
2012,Stoke,Newcastle,1,3,A,0.4527,0.2971,0.2502,0.2502
2012,Arsenal,West Brom,3,0,H,0.6776,0.2108,0.1116,0.6776
2012,Aston Villa,Norwich,3,2,H,0.5183,0.271,0.2108,0.5183
2012,Blackburn,Chelsea,0,1,A,0.1259,0.2181,0.6559,0.6559
2012,Liverpool,Swansea,0,0,D,0.7334,0.172,0.0946,0.172
2012,Man United,Sunderland,1,0,H,0.7556,0.1717,0.0727,0.7556
2012,Newcastle,Everton,2,1,H,0.4212,0.2916,0.2872,0.4212
2012,QPR,Man City,2,3,A,0.0951,0.1901,0.7148,0.7148
2012,Bolton,Stoke,5,0,H,0.3957,0.2878,0.3165,0.3957
2012,Fulham,Tottenham,1,3,A,0.2916,0.2872,0.4212,0.4212
2012,Wolves,Wigan,3,1,H,0.4951,0.2865,0.2184,0.4951
2012,Everton,Wolves,2,1,H,0.6023,0.2522,0.1455,0.6023
2012,Man City,Newcastle,3,1,H,0.7319,0.173,0.0951,0.7319
2012,Norwich,Arsenal,1,2,A,0.1718,0.2625,0.5658,0.5658
2012,Stoke,QPR,2,3,A,0.5183,0.271,0.2108,0.2108
2012,Sunderland,Fulham,0,0,D,0.4121,0.2917,0.2962,0.2917
2012,Swansea,Man United,0,1,A,0.1453,0.2249,0.6298,0.6298
2012,West Brom,Bolton,2,1,H,0.4729,0.2782,0.2489,0.4729
2012,Wigan,Blackburn,3,3,D,0.3792,0.2917,0.3291,0.2917
2012,Chelsea,Liverpool,1,2,A,0.5183,0.271,0.2108,0.2108
2012,Tottenham,Aston Villa,2,0,H,0.6045,0.2373,0.1582,0.6045
2012,Arsenal,Fulham,1,1,D,0.6567,0.2251,0.1182,0.2251
2012,Bolton,Everton,0,2,A,0.3071,0.2929,0.4,0.4
2012,Chelsea,Wolves,3,0,H,0.7784,0.1583,0.0633,0.7784
2012,Man United,Newcastle,1,1,D,0.6776,0.2108,0.1116,0.2108
2012,Norwich,QPR,2,1,H,0.4509,0.2785,0.2706,0.4509
2012,Stoke,Blackburn,3,1,H,0.5183,0.271,0.2108,0.5183
2012,Sunderland,Wigan,1,2,A,0.5658,0.2625,0.1718,0.1718
2012,West Brom,Tottenham,1,3,A,0.2378,0.2642,0.498,0.498
2012,Liverpool,Man City,1,1,D,0.3442,0.2958,0.3599,0.2958
2012,Swansea,Aston Villa,0,0,D,0.4303,0.2913,0.2784,0.2913
2012,Aston Villa,Man United,0,1,A,0.1894,0.2631,0.5475,0.5475
2012,Blackburn,Swansea,4,2,H,0.4509,0.2785,0.2706,0.4509
2012,Man City,Norwich,5,1,H,0.8091,0.1352,0.0557,0.8091
2012,Newcastle,Chelsea,0,3,A,0.2706,0.2785,0.4509,0.4509
2012,QPR,West Brom,1,1,D,0.4212,0.2872,0.2916,0.2872
2012,Tottenham,Bolton,3,0,H,0.7308,0.19,0.0792,0.7308
2012,Wigan,Arsenal,0,4,A,0.1582,0.2373,0.6045,0.6045
2012,Everton,Stoke,0,1,A,0.5658,0.2625,0.1718,0.1718
2012,Wolves,Sunderland,2,1,H,0.3957,0.2878,0.3165,0.3957
2012,Fulham,Liverpool,1,0,H,0.2706,0.2785,0.4509,0.2706
2012,Arsenal,Everton,1,0,H,0.6181,0.2364,0.1455,0.6181
2012,Bolton,Aston Villa,1,2,A,0.3809,0.2885,0.3306,0.3306
2012,Liverpool,QPR,1,0,H,0.7148,0.1901,0.0951,0.7148
2012,Man United,Wolves,4,1,H,0.7784,0.1583,0.0633,0.7784
2012,Norwich,Newcastle,4,2,H,0.3938,0.278,0.3282,0.3938
2012,Swansea,Fulham,2,0,H,0.3616,0.2926,0.3458,0.3616
2012,West Brom,Wigan,1,2,A,0.569,0.25,0.181,0.181
2012,Stoke,Tottenham,2,1,H,0.2534,0.2715,0.4751,0.2534
2012,Sunderland,Blackburn,2,1,H,0.5183,0.271,0.2108,0.5183
2012,Chelsea,Man City,2,1,H,0.3957,0.2878,0.3165,0.3957
2012,Blackburn,West Brom,1,2,A,0.3977,0.2868,0.3155,0.3155
2012,Everton,Norwich,1,1,D,0.5875,0.2538,0.1586,0.2538
2012,Fulham,Bolton,2,0,H,0.5875,0.2538,0.1586,0.5875
2012,Newcastle,Swansea,0,0,D,0.5263,0.2632,0.2105,0.2632
2012,Wigan,Chelsea,1,1,D,0.1051,0.1992,0.6957,0.1992
2012,Wolves,Stoke,1,2,A,0.3792,0.2917,0.3291,0.3291
2012,Aston Villa,Liverpool,0,2,A,0.2255,0.2786,0.4959,0.4959
2012,Man City,Arsenal,1,0,H,0.5418,0.2499,0.2083,0.5418
2012,QPR,Man United,0,2,A,0.1259,0.2181,0.6559,0.6559
2012,Tottenham,Sunderland,1,0,H,0.6957,0.1992,0.1051,0.6957
2012,Blackburn,Bolton,1,2,A,0.4509,0.2785,0.2706,0.2706
2012,Wolves,Norwich,2,2,D,0.4751,0.2715,0.2534,0.2715
2012,Aston Villa,Arsenal,1,2,A,0.1894,0.2631,0.5475,0.5475
2012,Everton,Swansea,1,0,H,0.6023,0.2522,0.1455,0.6023
2012,Fulham,Man United,0,5,A,0.1894,0.2631,0.5475,0.5475
2012,Man City,Stoke,3,0,H,0.7784,0.1583,0.0633,0.7784
2012,Newcastle,West Brom,2,3,A,0.4751,0.2715,0.2534,0.2534
2012,QPR,Sunderland,2,3,A,0.3809,0.2885,0.3306,0.3306
2012,Wigan,Liverpool,0,0,D,0.1348,0.236,0.6292,0.236
2012,Tottenham,Chelsea,1,1,D,0.3666,0.2804,0.353,0.2804
2012,Bolton,Newcastle,0,2,A,0.3805,0.2798,0.3397,0.3397
2012,Chelsea,Fulham,1,1,D,0.7308,0.19,0.0792,0.19
2012,Liverpool,Blackburn,1,1,D,0.7556,0.1717,0.0727,0.1717
2012,Man United,Wigan,5,0,H,0.829,0.126,0.045,0.829
2012,Stoke,Aston Villa,0,0,D,0.4959,0.2786,0.2255,0.2786
2012,Sunderland,Everton,1,1,D,0.3939,0.2909,0.3152,0.2909
2012,West Brom,Man City,0,0,D,0.1348,0.2097,0.6554,0.2097
2012,Arsenal,Wolves,1,1,D,0.7784,0.1583,0.0633,0.1583
2012,Norwich,Tottenham,0,2,A,0.2105,0.2632,0.5263,0.5263
2012,Swansea,QPR,1,1,D,0.4729,0.2782,0.2489,0.2782
2012,Liverpool,Newcastle,3,1,H,0.6181,0.2364,0.1455,0.6181
2012,Arsenal,QPR,1,0,H,0.7556,0.1717,0.0727,0.7556
2012,Bolton,Wolves,1,1,D,0.4303,0.2913,0.2784,0.2913
2012,Chelsea,Aston Villa,1,3,A,0.7368,0.1901,0.0731,0.0731
2012,Man United,Blackburn,2,3,A,0.8441,0.1192,0.0367,0.0367
2012,Norwich,Fulham,1,1,D,0.3642,0.2914,0.3444,0.2914
2012,Stoke,Wigan,2,2,D,0.5658,0.2625,0.1718,0.2625
2012,Swansea,Tottenham,1,1,D,0.1718,0.2625,0.5658,0.2625
2012,Sunderland,Man City,1,0,H,0.1455,0.2364,0.6181,0.1455
2012,West Brom,Everton,0,1,A,0.3642,0.2914,0.3444,0.3444
2012,Aston Villa,Swansea,0,2,A,0.5199,0.2798,0.2003,0.2003
2012,Blackburn,Stoke,1,2,A,0.3792,0.2917,0.3291,0.3291
2012,Fulham,Arsenal,2,1,H,0.236,0.2697,0.4943,0.236
2012,QPR,Norwich,1,2,A,0.4509,0.2785,0.2706,0.2706
2012,Wolves,Chelsea,1,2,A,0.1582,0.2373,0.6045,0.6045
2012,Man City,Liverpool,3,0,H,0.4959,0.2786,0.2255,0.4959
2012,Tottenham,West Brom,1,0,H,0.7148,0.1901,0.0951,0.7148
2012,Wigan,Sunderland,1,4,A,0.3616,0.2926,0.3458,0.3458
2012,Everton,Bolton,1,2,A,0.6292,0.236,0.1348,0.1348
2012,Newcastle,Man United,3,0,H,0.1894,0.2631,0.5475,0.1894
2012,Tottenham,Everton,2,0,H,0.6168,0.2484,0.1348,0.6168
2012,Aston Villa,Everton,1,1,D,0.3939,0.2909,0.3152,0.2909
2012,Blackburn,Fulham,3,1,H,0.3155,0.2868,0.3977,0.3155
2012,Chelsea,Sunderland,1,0,H,0.6776,0.2108,0.1116,0.6776
2012,Liverpool,Stoke,0,0,D,0.6762,0.2186,0.1052,0.2186
2012,Man United,Bolton,3,0,H,0.8267,0.1178,0.0554,0.8267
2012,Tottenham,Wolves,1,1,D,0.7556,0.1717,0.0727,0.1717
2012,West Brom,Norwich,1,2,A,0.4729,0.2782,0.2489,0.2489
2012,Newcastle,QPR,1,0,H,0.5475,0.2631,0.1894,0.5475
2012,Swansea,Arsenal,3,2,H,0.2002,0.2716,0.5282,0.2002
2012,Wigan,Man City,0,1,A,0.1052,0.2186,0.6762,0.6762
2012,Bolton,Liverpool,3,1,H,0.1586,0.2538,0.5875,0.1586
2012,Everton,Blackburn,1,1,D,0.6181,0.2364,0.1455,0.2364
2012,Fulham,Newcastle,5,2,H,0.4729,0.2782,0.2489,0.4729
2012,Norwich,Chelsea,0,0,D,0.1733,0.2383,0.5884,0.2383
2012,QPR,Wigan,3,1,H,0.4729,0.2782,0.2489,0.4729
2012,Stoke,West Brom,1,2,A,0.4959,0.2786,0.2255,0.2255
2012,Sunderland,Swansea,2,0,H,0.4959,0.2786,0.2255,0.4959
2012,Wolves,Aston Villa,2,3,A,0.3792,0.2917,0.3291,0.3291
2012,Arsenal,Man United,1,2,A,0.3397,0.2798,0.3805,0.3805
2012,Man City,Tottenham,3,2,H,0.498,0.2642,0.2378,0.498
2012,Everton,Man City,1,0,H,0.2185,0.2703,0.5113,0.2185
2012,Man United,Stoke,2,0,H,0.7148,0.1901,0.0951,0.7148
2012,Swansea,Chelsea,1,1,D,0.2364,0.2909,0.4727,0.2909
2012,Tottenham,Wigan,3,1,H,0.7784,0.1583,0.0633,0.7784
2012,Wolves,Liverpool,0,3,A,0.1902,0.2503,0.5595,0.5595
2012,Aston Villa,QPR,2,2,D,0.5282,0.2716,0.2002,0.2716
2012,Blackburn,Newcastle,0,2,A,0.3609,0.2876,0.3515,0.3515
2012,Bolton,Arsenal,0,0,D,0.1896,0.2528,0.5576,0.2528
2012,Fulham,West Brom,1,1,D,0.5183,0.271,0.2108,0.271
2012,Sunderland,Norwich,3,0,H,0.4999,0.2728,0.2273,0.4999
2012,Arsenal,Blackburn,7,1,H,0.7397,0.1735,0.0868,0.7397
2012,Man City,Fulham,3,0,H,0.7319,0.173,0.0951,0.7319
2012,Norwich,Bolton,2,0,H,0.4751,0.2715,0.2534,0.4751
2012,QPR,Wolves,1,2,A,0.498,0.2642,0.2378,0.2378
2012,Stoke,Sunderland,0,1,A,0.4212,0.2916,0.2872,0.2872
2012,West Brom,Swansea,1,2,A,0.4505,0.2867,0.2628,0.2628
2012,Wigan,Everton,1,1,D,0.2706,0.2785,0.4509,0.2785
2012,Chelsea,Man United,3,3,D,0.3809,0.2885,0.3306,0.2885
2012,Newcastle,Aston Villa,2,1,H,0.4729,0.2782,0.2489,0.4729
2012,Liverpool,Tottenham,0,0,D,0.4729,0.2782,0.2489,0.2782
2012,Blackburn,QPR,3,2,H,0.3977,0.2868,0.3155,0.3977
2012,Bolton,Wigan,1,2,A,0.4751,0.2715,0.2534,0.2534
2012,Everton,Chelsea,2,0,H,0.2916,0.2872,0.4212,0.2916
2012,Fulham,Stoke,2,1,H,0.4943,0.2697,0.236,0.4943
2012,Man United,Liverpool,2,1,H,0.5152,0.2647,0.2201,0.5152
2012,Sunderland,Arsenal,1,2,A,0.2706,0.2785,0.4509,0.4509
2012,Swansea,Norwich,2,3,A,0.5183,0.271,0.2108,0.2108
2012,Tottenham,Newcastle,5,0,H,0.6559,0.2181,0.1259,0.6559
2012,Aston Villa,Man City,0,1,A,0.1718,0.2625,0.5658,0.5658
2012,Wolves,West Brom,1,5,A,0.3792,0.2917,0.3291,0.3291
2012,Chelsea,Bolton,3,0,H,0.7397,0.1735,0.0868,0.7397
2012,Man City,Blackburn,3,0,H,0.8091,0.1352,0.0557,0.8091
2012,Newcastle,Wolves,2,2,D,0.6045,0.2373,0.1582,0.2373
2012,QPR,Fulham,0,1,A,0.3616,0.2926,0.3458,0.3458
2012,West Brom,Sunderland,4,0,H,0.3939,0.2909,0.3152,0.3939
2012,Wigan,Aston Villa,0,0,D,0.3458,0.2926,0.3616,0.2926
2012,Arsenal,Tottenham,5,2,H,0.3782,0.2781,0.3438,0.3782
2012,Norwich,Man United,1,2,A,0.1455,0.2364,0.6181,0.6181
2012,Stoke,Swansea,2,0,H,0.4509,0.2785,0.2706,0.4509
2012,Blackburn,Aston Villa,1,1,D,0.4011,0.2807,0.3182,0.2807
2012,Liverpool,Arsenal,1,2,A,0.4751,0.2715,0.2534,0.2534
2012,Man City,Bolton,2,0,H,0.8426,0.112,0.0453,0.8426
2012,QPR,Everton,1,1,D,0.3071,0.2929,0.4,0.2929
2012,Stoke,Norwich,1,0,H,0.5183,0.271,0.2108,0.5183
2012,West Brom,Chelsea,1,0,H,0.2255,0.2786,0.4959,0.2255
2012,Wigan,Swansea,0,2,A,0.3792,0.2917,0.3291,0.3291
2012,Fulham,Wolves,5,0,H,0.6023,0.2522,0.1455,0.6023
2012,Newcastle,Sunderland,1,1,D,0.4509,0.2785,0.2706,0.2785
2012,Tottenham,Man United,1,3,A,0.3282,0.278,0.3938,0.3938
2012,Aston Villa,Fulham,1,0,H,0.3792,0.2917,0.3291,0.3792
2012,Bolton,QPR,2,1,H,0.3792,0.2917,0.3291,0.3792
2012,Chelsea,Stoke,1,0,H,0.6776,0.2108,0.1116,0.6776
2012,Everton,Tottenham,1,0,H,0.3291,0.2917,0.3792,0.3291
2012,Sunderland,Liverpool,1,0,H,0.2489,0.2782,0.4729,0.2489
2012,Wolves,Blackburn,0,2,A,0.3977,0.2868,0.3155,0.3155
2012,Man United,West Brom,2,0,H,0.7397,0.1735,0.0868,0.7397
2012,Norwich,Wigan,1,1,D,0.5179,0.2633,0.2189,0.2633
2012,Swansea,Man City,1,0,H,0.1586,0.2538,0.5875,0.1586
2012,Arsenal,Newcastle,2,1,H,0.6559,0.2181,0.1259,0.6559
2012,Liverpool,Everton,3,0,H,0.5484,0.2791,0.1725,0.5484
2012,Fulham,Swansea,0,3,A,0.5183,0.271,0.2108,0.2108
2012,Wigan,West Brom,1,1,D,0.3459,0.2882,0.3659,0.2882
2012,Newcastle,Norwich,1,0,H,0.5263,0.2632,0.2105,0.5263
2012,Wolves,Man United,0,5,A,0.1045,0.1881,0.7073,0.7073
2012,Blackburn,Sunderland,2,0,H,0.3938,0.278,0.3282,0.3938
2012,Everton,Arsenal,0,1,A,0.3138,0.2769,0.4093,0.4093
2012,Man City,Chelsea,2,1,H,0.498,0.2642,0.2378,0.498
2012,QPR,Liverpool,3,2,H,0.1894,0.2631,0.5475,0.1894
2012,Tottenham,Stoke,1,1,D,0.6776,0.2108,0.1116,0.2108
2012,Arsenal,Aston Villa,3,0,H,0.7148,0.1901,0.0951,0.7148
2012,Bolton,Blackburn,2,1,H,0.3947,0.2786,0.3267,0.3947
2012,Chelsea,Tottenham,0,0,D,0.5179,0.2633,0.2189,0.2633
2012,Liverpool,Wigan,1,2,A,0.7397,0.1735,0.0868,0.0868
2012,Norwich,Wolves,2,1,H,0.5478,0.2527,0.1995,0.5478
2012,Stoke,Man City,1,1,D,0.1586,0.2538,0.5875,0.2538
2012,Sunderland,QPR,3,1,H,0.4729,0.2782,0.2489,0.4729
2012,Swansea,Everton,0,2,A,0.4303,0.2913,0.2784,0.2784
2012,West Brom,Newcastle,1,3,A,0.4135,0.2797,0.3068,0.3068
2012,Man United,Fulham,1,0,H,0.7784,0.1583,0.0633,0.7784
2012,Aston Villa,Chelsea,2,4,A,0.2108,0.271,0.5183,0.5183
2012,Everton,West Brom,2,0,H,0.5183,0.271,0.2108,0.5183
